0.715,0.712,0.751,0.779,0.757,0.742,0.752,0.743,0.741,0.76,0.835
0.939,0.937,0.939,0.922,0.904,0.895,0.88,0.872,0.868,0.89,0.9
0.984,0.966,0.963,0.942,0.918,0.914,0.88,0.892,0.914,0.915,0.927
0.988,0.981,0.969,0.948,0.905,0.877,0.899,0.912,0.915,0.926,0.931
0.993,0.986,0.969,0.933,0.899,0.9,0.919,0.934,0.927,0.93,0.941
0.996,0.991,0.958,0.916,0.894,0.887,0.911,0.931,0.922,0.931,0.937
0.996,0.993,0.956,0.905,0.896,0.892,0.916,0.921,0.926,0.93,0.945
0.999,0.984,0.941,0.902,0.896,0.898,0.924,0.904,0.94,0.951,0.942
0.998,0.98,0.937,0.886,0.876,0.905,0.911,0.92,0.95,0.944,0.953
0.997,0.981,0.92,0.883,0.894,0.927,0.928,0.927,0.94,0.931,0.955
0.999,0.981,0.894,0.889,0.902,0.917,0.928,0.942,0.937,0.953,0.949
0.999,0.98,0.911,0.883,0.901,0.912,0.918,0.945,0.938,0.943,0.947
0.998,0.965,0.903,0.871,0.896,0.923,0.926,0.929,0.944,0.95,0.94
1.0,0.955,0.887,0.875,0.897,0.939,0.932,0.948,0.954,0.957,0.942
0.999,0.967,0.903,0.882,0.897,0.924,0.929,0.935,0.94,0.952,0.957
0.998,0.959,0.874,0.89,0.909,0.925,0.928,0.951,0.94,0.94,0.949
1.0,0.952,0.905,0.889,0.912,0.933,0.928,0.955,0.942,0.956,0.955
1.0,0.953,0.884,0.892,0.918,0.938,0.936,0.936,0.951,0.946,0.956
0.999,0.952,0.872,0.908,0.921,0.932,0.952,0.933,0.954,0.962,0.949
1.0,0.938,0.885,0.895,0.932,0.942,0.949,0.938,0.952,0.94,0.952
